,UUID,Train,Direction,Speed,Num_Trip,Component,Side,Sensor,Cluster Centroids,PD,ED,PFA
107,e10c6867-02ae-4489-a342-7c48009a361b,5,Ritorno,B,2,Z,N,3,"[2196, 4384, 4766, 13293, 16295, 16698, 19400, 20860, 21159, 21261, 21366, 24211, 25560, 30313, 32835, 36968, 39847, 43278, 47368, 49114, 49155, 51492, 53961, 54044, 55903, 59575, 64443, 67160, 70495, 70624, 72925]",0.8888888888888888,0.3333333333333333,0.6451612903225806
108,e10c6867-02ae-4489-a342-7c48009a361b,5,Ritorno,B,2,Z,S,0,"[2082, 2367, 2516, 2968, 8731, 11485, 13259, 16479, 19932, 22068, 26533, 28090, 28513, 32881, 36967, 39906, 45515, 54035, 62576, 64494, 71087]",1.0,0.3333333333333333,0.42857142857142855
109,e10c6867-02ae-4489-a342-7c48009a361b,5,Ritorno,B,2,Z,S,1,"[1703, 2105, 2792, 2969, 19977, 23957, 32842, 35553, 42386, 49218, 54029, 60852, 64956]",0.3333333333333333,0.1111111111111111,0.6923076923076923
110,e10c6867-02ae-4489-a342-7c48009a361b,5,Ritorno,B,2,Z,S,2,"[1701, 1915, 5782, 8063, 8746, 9412, 11928, 12140, 12621, 12840, 14674, 15577, 16008, 19972, 21505, 24422, 27861, 30358, 30576, 32406, 33290, 33324, 35136, 36973, 39236, 41976, 42661, 46978, 47642, 49708, 51743, 53607, 54036, 55665, 57030, 59764, 61821, 64776, 66143, 66586, 66804, 71085, 71371]",0.5555555555555556,0.6666666666666666,0.7441860465116279
111,e10c6867-02ae-4489-a342-7c48009a361b,5,Ritorno,B,2,Z,S,3,"[1683, 2938, 10545, 11467, 19917, 28307, 28474, 32851, 36941, 41961, 42649, 45495, 52902, 54008, 55652, 59762, 62553, 66222, 67258, 69986, 71051, 72719]",1.0,0.2222222222222222,0.5
112,47ae38e0-ae01-43a7-b653-30cc743761d7,5,Ritorno,B,1,X,N,0,"[2051, 2371, 4615, 4795, 13321, 15511, 19526, 20882, 21052, 21181, 21275, 24260, 25671, 28502, 30338, 36300, 38857, 47355, 54001, 55930, 64471, 64959, 67708, 70899, 72940]",0.8888888888888888,0.4444444444444444,0.52
113,47ae38e0-ae01-43a7-b653-30cc743761d7,5,Ritorno,B,1,X,N,1,"[1682, 2045, 2730, 13342, 15470, 21175, 30354, 55937, 62850, 72957]",0.4444444444444444,0.2222222222222222,0.4
114,47ae38e0-ae01-43a7-b653-30cc743761d7,5,Ritorno,B,1,X,N,2,"[1784, 3800, 7914, 9247, 9944, 10629, 12009, 13336, 15410, 16970, 20208, 20862, 21256, 25429, 25645, 26313, 28397, 30346, 32464, 33159, 34541, 35188, 35909, 37955, 40662, 42052, 42737, 44067, 46160, 46840, 48889, 50944, 52298, 55022, 55920, 59840, 62570, 64452, 64955, 65050, 65300, 66669, 67330, 67778, 71398, 72934]",0.5555555555555556,0.5555555555555556,0.782608695652174
115,47ae38e0-ae01-43a7-b653-30cc743761d7,5,Ritorno,B,1,X,N,3,"[2451, 2598, 4792, 8191, 13310, 15422, 17085, 19119, 20829, 21255, 21372, 25260, 25418, 25648, 30086, 30328, 32818, 36963, 39598, 40624, 44028, 46424, 46829, 49849, 52590, 52628, 54989, 55895, 62497, 64440, 64923, 72913]",0.6666666666666666,0.3333333333333333,0.71875
116,47ae38e0-ae01-43a7-b653-30cc743761d7,5,Ritorno,B,1,X,S,0,"[2076, 2368, 2524, 2962, 8714, 11484, 19957, 28495, 32882, 36963, 42170, 45513, 51365, 52910, 54034, 55873, 62570, 71041, 71089]",1.0,0.1111111111111111,0.47368421052631576
117,47ae38e0-ae01-43a7-b653-30cc743761d7,5,Ritorno,B,1,X,S,1,"[1677, 2020, 4092, 13638, 16367, 22519, 30023, 35488, 41632, 49159, 54043, 60781, 64889, 66927]",0.1111111111111111,0.3333333333333333,0.7142857142857143
118,47ae38e0-ae01-43a7-b653-30cc743761d7,5,Ritorno,B,1,X,S,2,"[1555, 1775, 2946, 5650, 5849, 9061, 9282, 12660, 13146, 13373, 15861, 18832, 22038, 22912, 24765, 25649, 27673, 29739, 30433, 32911, 35873, 38615, 41331, 41370, 43197, 47518, 50021, 54039, 55514, 55703, 57098, 59823, 61860, 64620, 65068, 66666, 67128, 67348, 67812, 71072, 71182, 71433]",0.3333333333333333,0.7777777777777778,0.7619047619047619
119,47ae38e0-ae01-43a7-b653-30cc743761d7,5,Ritorno,B,1,X,S,3,"[2942, 5814, 7561, 11479, 12348, 19945, 24637, 26679, 28483, 30275, 32829, 35187, 36960, 43958, 45490, 49542, 49776, 50895, 51957, 54013, 55870, 58434, 61170, 62558, 64943, 66625, 67677, 71052]",1.0,0.3333333333333333,0.5714285714285714
120,4add6495-c118-4d80-b84f-abe1a404a7d9,5,Andata,A,2,X,N,0,"[4722, 5693, 5988, 6176, 8822, 13604, 14506, 20204, 22739, 28119, 30073, 31527, 31770, 36026, 39868, 49485, 55560, 55758, 58566, 59944, 61706, 68870, 71722, 76705, 76820, 80029, 87886, 94364, 99400, 103301, 106403, 111942, 118085, 123359, 126147, 127293, 129553, 130963, 135203, 139999, 142157]",0.625,0.375,0.8048780487804879
121,4add6495-c118-4d80-b84f-abe1a404a7d9,5,Andata,A,2,X,N,1,"[3309, 3595, 4227, 4653, 6073, 6185, 7057, 7507, 8918, 10332, 13163, 16011, 18848, 23850, 23931, 24526, 24653, 28122, 28765, 31601, 33196, 38652, 40098, 45710, 46714, 47121, 49960, 52515, 54202, 55181, 55739, 57028, 62681, 68322, 71153, 77819, 78232, 79637, 82467, 83994, 92333, 94383, 97998, 100837, 103660, 105074, 106484, 107905, 110721, 113551, 120587, 125800, 126239, 127645, 130469, 133313, 134712, 136683, 140341, 147025, 147282, 147455, 151848, 153150]",0.375,0.375,0.90625
122,4add6495-c118-4d80-b84f-abe1a404a7d9,5,Andata,A,2,X,N,2,"[2293, 5148, 7591, 7992, 9407, 13730, 15105, 16551, 19358, 20757, 22196, 23644, 26438, 27827, 31799, 36044, 37317, 37483, 39153, 39889, 43404, 43557, 46211, 49338, 49493, 50448, 54304, 55797, 59963, 61756, 63188, 64590, 65075, 67429, 68895, 70254, 74478, 80126, 87658, 87897, 90024, 91459, 91612, 91913, 94350, 97109, 99501, 99918, 104153, 107001, 108393, 109802, 111228, 113868, 114047, 115455, 118281, 119530, 121096, 125322, 130566, 130973, 133804, 135221, 136729, 140883, 143851, 149407, 151878]",0.25,0.625,0.8985507246376812
123,4add6495-c118-4d80-b84f-abe1a404a7d9,5,Andata,A,2,X,N,3,"[7630, 8129, 10637, 11888, 12391, 13315, 14730, 17010, 17565, 22326, 23874, 23951, 24678, 28148, 29834, 30046, 30468, 31701, 31796, 36048, 39895, 42125, 45998, 46437, 47239, 48612, 52526, 52603, 52671, 52889, 55577, 55781, 58618, 58708, 59056, 62785, 64202, 68889, 70345, 72842, 76860, 77820, 77942, 78409, 80073, 82577, 83982, 85881, 86099, 87909, 90136, 91637, 94397, 97508, 98119, 103320, 104237, 108486, 109314, 110977, 111312, 111962, 112438, 115281, 116933, 118129, 126314, 126488, 129155, 129577, 130583, 130746, 130986, 132448, 134969, 135249, 137050, 138133, 139699, 141893, 143467, 145303]",0.75,0.625,0.8658536585365854
124,4add6495-c118-4d80-b84f-abe1a404a7d9,5,Andata,A,2,X,S,0,"[4698, 4955, 5025, 5232, 7397, 16626, 19984, 20455, 22294, 36209, 40437, 41592, 43277, 57253, 59947, 64176, 64256, 72850, 77829, 84325, 94390, 97489, 102196, 108151, 111942, 113864, 115262, 125701, 127454, 127537, 128999, 130326, 138897, 143192, 143314, 145255, 145641, 152067]",0.625,0.375,0.7894736842105263
125,4add6495-c118-4d80-b84f-abe1a404a7d9,5,Andata,A,2,X,S,1,"[3311, 3553, 3694, 3982, 4231, 4639, 6083, 7491, 8917, 10335, 11752, 13170, 14586, 16004, 28744, 30177, 31583, 33000, 34411, 35833, 37234, 40072, 44303, 49951, 51367, 54197, 57043, 58435, 59852, 61264, 62678, 64086, 65502, 68334, 73977, 75390, 78224, 79638, 81061, 82455, 83880, 85280, 86698, 88112, 89523, 92356, 98001, 99412, 100827, 103647, 105077, 106484, 107901, 109303, 110711, 112136, 113531, 117749, 121993, 124815, 126231, 127650, 129057, 130467, 131875, 133287, 134706, 136114, 137532, 141771, 146037, 147448, 150298, 153151]",0.25,0.5,0.918918918918919
126,4add6495-c118-4d80-b84f-abe1a404a7d9,5,Andata,A,2,X,S,2,"[3278, 4704, 5149, 7554, 7998, 10384, 10828, 11802, 12252, 13220, 13674, 14634, 16057, 16513, 17474, 17942, 19341, 20306, 20780, 23136, 26421, 28793, 29238, 32078, 34459, 34913, 37281, 37725, 40110, 40573, 41529, 43404, 43480, 44342, 46223, 47170, 49047, 51412, 53281, 56116, 58943, 61315, 61771, 63181, 64156, 64277, 66013, 67413, 68370, 68844, 71656, 74028, 76856, 77306, 78724, 82521, 82973, 83926, 84376, 85796, 87214, 89574, 90023, 90992, 92859, 95686, 98052, 99916, 100881, 102742, 103709, 104167, 109351, 109802, 110773, 111233, 113582, 115459, 116860, 119693, 122052, 123912, 125321, 126733, 130532, 133360, 133806, 134772, 135228, 136189, 136629, 137596, 139472, 141852, 143726, 146569, 150837]",0.625,0.375,0.9175257731958762
127,4add6495-c118-4d80-b84f-abe1a404a7d9,5,Andata,A,2,X,S,3,"[2299, 5440, 9593, 11027, 13383, 13863, 17039, 18122, 19269, 19549, 20523, 22311, 22549, 24896, 28616, 29083, 34722, 37267, 37609, 37671, 39956, 43797, 47287, 50628, 52928, 54851, 57237, 57680, 62293, 62864, 63350, 63408, 67767, 69069, 72860, 76843, 77841, 79076, 82631, 84603, 86193, 90276, 90367, 93133, 94420, 94636, 94711, 95816, 97507, 98963, 100427, 101517, 106021, 106090, 108169, 111611, 111657, 111945, 113692, 113837, 114136, 114270, 115291, 118344, 121905, 122094, 125104, 125557, 125727, 127482, 129191, 129338, 129706, 136269, 137820, 138182, 143241, 143353, 145958, 149189, 149527]",1.0,0.5,0.8518518518518519
128,41887068-6b77-4da5-a244-ca02f7c4e69b,5,Andata,A,2,Y,N,0,"[4705, 4954, 5692, 6114, 6173, 13233, 13607, 17250, 18524, 22280, 22771, 24814, 29019, 31772, 36024, 43317, 47028, 48566, 55785, 59929, 62911, 64171, 68410, 68851, 71724, 72863, 77825, 80026, 87883, 92035, 94373, 97486, 99812, 105133, 108138, 111923, 111984, 115274, 118087, 120982, 125708, 128967, 135201, 139999, 143321, 145610, 145932, 151851, 152092]",0.25,0.5,0.8775510204081632
129,41887068-6b77-4da5-a244-ca02f7c4e69b,5,Andata,A,2,Y,N,1,"[3301, 3559, 4643, 6064, 7485, 8909, 10327, 11744, 13164, 14584, 16004, 17417, 23091, 24511, 28604, 28750, 31582, 32997, 34412, 37233, 39660, 44290, 48534, 51370, 52782, 54189, 57043, 58429, 61252, 62672, 63120, 64085, 65494, 68109, 69736, 72890, 75385, 77809, 82455, 84860, 85273, 88111, 90508, 90932, 92351, 94390, 98003, 99407, 100824, 103652, 106478, 107893, 110704, 117753, 121990, 124401, 124815, 127633, 129041, 129176, 130043, 130464, 133284, 134699, 136111, 137517, 141773, 143328, 144607, 146027, 149361, 150298, 153144]",0.375,0.625,0.8904109589041096
130,41887068-6b77-4da5-a244-ca02f7c4e69b,5,Andata,A,2,Y,N,2,"[2295, 4702, 7554, 7997, 8477, 9408, 10391, 13218, 14159, 14661, 16062, 16999, 19345, 20766, 23599, 24561, 27870, 28607, 28813, 29263, 31148, 31646, 33055, 33108, 33250, 34917, 37307, 39907, 40123, 43248, 43737, 43873, 44360, 46256, 46705, 47213, 48592, 49523, 50039, 50490, 54271, 55837, 56592, 61768, 64148, 64592, 65076, 68867, 70730, 72151, 72886, 76378, 77315, 77813, 80135, 82033, 82525, 85130, 85348, 86752, 90052, 91925, 92402, 94391, 99481, 100407, 100906, 106546, 106994, 107467, 108168, 109377, 109807, 112182, 115451, 118281, 118752, 119689, 121586, 125329, 125808, 129569, 130553, 130973, 133358, 133805, 133848, 134764, 136640, 136688, 141855, 145658, 148973, 151321, 151810]",0.625,0.625,0.8947368421052632
131,41887068-6b77-4da5-a244-ca02f7c4e69b,5,Andata,A,2,Y,N,3,"[2284, 3543, 4969, 7810, 14574, 14731, 15481, 18339, 18416, 20556, 22318, 22801, 24814, 24862, 28625, 28891, 29057, 31795, 34536, 34700, 35052, 38949, 39620, 39678, 41765, 43795, 45827, 46002, 48825, 52252, 52641, 58719, 62788, 62962, 64211, 64266, 67196, 67775, 70604, 72665, 72845, 76854, 79917, 83972, 86138, 87547, 87910, 90492, 94402, 97516, 98105, 101104, 102510, 106206, 106587, 106746, 108171, 109323, 109573, 110978, 111947, 115203, 115279, 117705, 119439, 125721, 126493, 129151, 130726, 132141, 134641, 134975, 136380, 137633, 137807, 139226, 143375, 145309, 145669, 145997, 147229, 149164]",0.875,0.75,0.8414634146341463
132,41887068-6b77-4da5-a244-ca02f7c4e69b,5,Andata,A,2,Y,S,0,"[4716, 5707, 6143, 7288, 8716, 20433, 23839, 28126, 31582, 31793, 36045, 48563, 55754, 68876, 72860, 77826, 80048, 82171, 85108, 94366, 97481, 102382, 108132, 111927, 113853, 115270, 118121, 124482, 125707, 129547, 135199, 136699, 143328]",0.625,0.5,0.7272727272727273
133,41887068-6b77-4da5-a244-ca02f7c4e69b,5,Andata,A,2,Y,S,1,"[3308, 3587, 4659, 6103, 7499, 8904, 10343, 11760, 13176, 14602, 17432, 21702, 24528, 28759, 32047, 34434, 35712, 39652, 40080, 44306, 48549, 52795, 54203, 55185, 55609, 57021, 58442, 59857, 61264, 62687, 63139, 64097, 65508, 71151, 72882, 73988, 76808, 77940, 78223, 79637, 81052, 82463, 83883, 84876, 85292, 86714, 89530, 92366, 94376, 97498, 98010, 99424, 104664, 105075, 106490, 107482, 107895, 108145, 110723, 111939, 114935, 117760, 119173, 124831, 126230, 127650, 129511, 130052, 130573, 133294, 134709, 136127, 137535, 141788, 143358, 146046, 150315, 152733]",0.5,0.625,0.8846153846153846
134,41887068-6b77-4da5-a244-ca02f7c4e69b,5,Andata,A,2,Y,S,2,"[2302, 4689, 7545, 7995, 8957, 9416, 10375, 11793, 13222, 14643, 15107, 15232, 16048, 17469, 18890, 19348, 20780, 23141, 25971, 26424, 28793, 29250, 31416, 31621, 33080, 34917, 37274, 37757, 39161, 39633, 39878, 40110, 43392, 43707, 44341, 46222, 48610, 50467, 54237, 55789, 56128, 58486, 59897, 61310, 61777, 63181, 64171, 64606, 66003, 67436, 68372, 68829, 70258, 71200, 72884, 74494, 77309, 79679, 80122, 82502, 82986, 85331, 86748, 87208, 87899, 88640, 89571, 90051, 90985, 94385, 95701, 98054, 99468, 99924, 103704, 104173, 106546, 106982, 108410, 109349, 109822, 110764, 111959, 113578, 114058, 115464, 116878, 117816, 118268, 119229, 121101, 123461, 125327, 127698, 129113, 130534, 130593, 130986, 133349, 133813, 134765, 135213, 136677, 137594, 141841, 142307, 143269, 144687, 148000, 149433, 151821]",0.75,0.5,0.9099099099099099
135,41887068-6b77-4da5-a244-ca02f7c4e69b,5,Andata,A,2,Y,S,3,"[1943, 4138, 4247, 7816, 12381, 14067, 15491, 15597, 19161, 19849, 22341, 22772, 23931, 24829, 28853, 29081, 31772, 34522, 34719, 39664, 40160, 41774, 43764, 46005, 46696, 47419, 48628, 49410, 51474, 52347, 55781, 58727, 62503, 62820, 64185, 67205, 68619, 68920, 70028, 72690, 72886, 76853, 77861, 82015, 84006, 87555, 87926, 90153, 90386, 90495, 93318, 94394, 97555, 98288, 102521, 106757, 108153, 110989, 111658, 111947, 113882, 115283, 117310, 117701, 119449, 122079, 125724, 126501, 127730, 129144, 129323, 130589, 130735, 134250, 134975, 136391, 137816, 138143, 138388, 141333, 141875, 143359, 145325, 148441]",0.75,0.875,0.8452380952380952
136,6bcef7f4-33ef-4cd7-b860-f2fd2db33729,5,Andata,A,2,Z,N,0,"[4708, 6174, 22753, 23831, 28120, 29799, 29998, 31764, 36028, 39859, 48583, 55751, 58570, 59929, 68867, 71724, 76702, 76824, 77804, 80032, 91609, 94363, 97251, 97652, 103300, 106409, 111941, 118086, 127292, 129549, 135197, 139991]",0.75,0.0,0.8125
137,6bcef7f4-33ef-4cd7-b860-f2fd2db33729,5,Andata,A,2,Z,N,1,"[3296, 3591, 4224, 4652, 6071, 7498, 8913, 10332, 11752, 13163, 16011, 18846, 23104, 24524, 27336, 28762, 30183, 31596, 34427, 35832, 38650, 40069, 45710, 47122, 49955, 54202, 55750, 57021, 58444, 58578, 62681, 65504, 68323, 72573, 77810, 78224, 79632, 81045, 82461, 83875, 85297, 88106, 92331, 94378, 97994, 100831, 103656, 105073, 106484, 107897, 109304, 110716, 113539, 116350, 117763, 120580, 125809, 126231, 127645, 129058, 130470, 134706, 136120, 144617, 147267, 147459, 151725, 153150]",0.5,0.375,0.8970588235294118
138,6bcef7f4-33ef-4cd7-b860-f2fd2db33729,5,Andata,A,2,Z,N,2,"[2288, 7578, 7990, 9403, 10831, 13690, 14674, 15101, 16525, 16987, 19343, 20753, 23860, 23931, 26416, 27827, 31674, 31791, 33214, 33490, 36045, 37318, 37481, 39153, 39883, 43393, 46217, 49506, 50447, 52522, 54320, 55808, 59954, 61755, 63187, 64594, 67428, 68889, 70256, 71651, 74475, 80062, 80128, 85648, 87659, 87890, 90039, 91445, 91623, 94346, 99493, 99914, 101325, 104151, 106986, 108394, 111221, 114046, 115441, 118119, 118279, 119529, 121089, 125317, 130966, 133805, 135217, 140894, 142301, 143723, 143848, 149403, 151880]",0.25,0.625,0.9041095890410958
139,6bcef7f4-33ef-4cd7-b860-f2fd2db33729,5,Andata,A,2,Z,N,3,"[1942, 4964, 8124, 10637, 12395, 16312, 17003, 18083, 20898, 22321, 23911, 24684, 28146, 29835, 30029, 31786, 36050, 39895, 42118, 46764, 47175, 47229, 48606, 52593, 54800, 55765, 58604, 58711, 59041, 62776, 67188, 68886, 70336, 72839, 76848, 77943, 80069, 81636, 83980, 85876, 86104, 87907, 90129, 91620, 94388, 97183, 98586, 99508, 104237, 108479, 110974, 111960, 112437, 115271, 116929, 118123, 119540, 126306, 126485, 129155, 129577, 130581, 130727, 130982, 132443, 135239, 137089, 138127, 140021, 143473, 143517, 145293, 147270]",0.875,0.625,0.8356164383561644
140,6bcef7f4-33ef-4cd7-b860-f2fd2db33729,5,Andata,A,2,Z,S,0,"[4719, 7316, 7528, 7575, 13251, 13580, 16469, 16514, 16617, 19232, 19976, 20445, 22290, 28722, 36070, 37588, 43230, 43289, 46606, 57229, 59944, 62848, 63376, 64173, 64252, 72833, 77822, 97488, 102377, 108131, 110585, 111937, 113844, 115253, 121597, 125689, 127456, 128999, 130333, 138886, 141431, 143300, 145621, 152069]",0.75,0.125,0.8409090909090909
141,6bcef7f4-33ef-4cd7-b860-f2fd2db33729,5,Andata,A,2,Z,S,1,"[3312, 3587, 3971, 4224, 4638, 6075, 7488, 8914, 10333, 11747, 13166, 14581, 15999, 20250, 28744, 30170, 31579, 33001, 34408, 35831, 37231, 40058, 44299, 51359, 54193, 57040, 58431, 59851, 61261, 62674, 64084, 65499, 73975, 75386, 79637, 81050, 82452, 83874, 85277, 86697, 88105, 89517, 97999, 99411, 100824, 103644, 105071, 106481, 107893, 108152, 109301, 110708, 113526, 117746, 121990, 124815, 126229, 127649, 129052, 130465, 131878, 133286, 134706, 136110, 137531, 141767, 146031, 148878, 150300, 153148]",0.375,0.25,0.9285714285714286
142,6bcef7f4-33ef-4cd7-b860-f2fd2db33729,5,Andata,A,2,Z,S,2,"[3732, 4698, 5156, 7545, 7994, 10374, 10830, 11796, 12250, 13217, 13673, 14629, 16048, 16513, 17468, 17936, 20303, 20772, 23132, 23609, 26419, 28783, 29236, 32082, 34454, 34907, 37276, 40104, 40571, 41518, 43394, 46222, 47169, 51409, 51856, 53279, 56110, 58939, 61312, 61769, 63182, 64148, 65544, 66002, 67422, 68368, 68839, 70246, 71662, 73073, 74024, 76852, 77303, 78723, 82513, 82968, 83920, 84373, 85787, 87210, 88624, 89569, 90034, 90984, 92855, 93809, 94267, 95685, 97087, 99914, 100877, 102288, 102742, 103701, 104166, 109348, 109814, 110765, 111222, 112629, 113578, 114044, 115457, 116860, 117811, 118266, 119222, 119690, 122049, 125319, 130527, 130967, 133353, 133806, 134766, 135226, 136180, 137592, 139471, 140423, 141842, 143261, 143345, 146564, 150834]",0.75,0.625,0.8952380952380953
143,6bcef7f4-33ef-4cd7-b860-f2fd2db33729,5,Andata,A,2,Z,S,3,"[2296, 4243, 5441, 7403, 7600, 12373, 15209, 15325, 19282, 19844, 20024, 20500, 22310, 22777, 24854, 29074, 34709, 37608, 39948, 40461, 41667, 43792, 46694, 47286, 49407, 50634, 54014, 54865, 57243, 57702, 60225, 62299, 62878, 63407, 64189, 64292, 66615, 69184, 69604, 70575, 72219, 72854, 76839, 77101, 77854, 79079, 79435, 86198, 89077, 90496, 90876, 94670, 96088, 97505, 98961, 101799, 102401, 102519, 104647, 107522, 108158, 111639, 111946, 113859, 114134, 115275, 120127, 121926, 122084, 125713, 127474, 129119, 130004, 130325, 134646, 136291, 138939, 143259, 143350, 145312, 145693, 145974, 148438, 148750]",1.0,0.625,0.8452380952380952
144,69d24159-4e57-4e9a-8b57-e051996e0d21,5,Andata,C,2,X,N,0,"[1602, 8599, 13752, 20190, 24656, 31768, 37579, 43482, 43665, 49125]",0.75,0.125,0.3
145,69d24159-4e57-4e9a-8b57-e051996e0d21,5,Andata,C,2,X,N,1,"[1526, 2448, 5716, 7583, 8604, 10829, 16263, 16865, 19193, 19653, 20185, 23834, 24300, 27086, 30334, 37762, 40551, 40995, 43778, 45174, 45636, 49358, 49816]",0.625,0.5,0.6086956521739131
146,69d24159-4e57-4e9a-8b57-e051996e0d21,5,Andata,C,2,X,N,2,"[2241, 4102, 5963, 6005, 6442, 7358, 8582, 10182, 11074, 12976, 13147, 13735, 17127, 19450, 20176, 21869, 23654, 25015, 26897, 27347, 28268, 29602, 29656, 31757, 33844, 36165, 36248, 36617, 37564, 38009, 44032, 45466, 49118, 49609]",0.625,0.5,0.7352941176470589
147,69d24159-4e57-4e9a-8b57-e051996e0d21,5,Andata,C,2,X,N,3,"[2818, 5650, 6842, 8583, 12140, 13741, 14046, 20163, 24657, 29588, 31755, 35692, 37192, 37548, 40433, 40904, 43318, 43658, 43728, 49104]",0.875,0.125,0.6
148,69d24159-4e57-4e9a-8b57-e051996e0d21,5,Andata,C,2,X,S,0,"[1600, 13122, 24690, 30492, 36291, 42068, 47849, 47920]",0.75,0.0,0.25
149,69d24159-4e57-4e9a-8b57-e051996e0d21,5,Andata,C,2,X,S,1,"[1534, 1988, 3385, 5251, 5720, 7103, 8976, 10363, 10861, 11290, 13128, 15011, 15473, 18267, 21973, 22441, 23838, 24697, 27081, 28476, 28938, 31260, 34507, 43775, 45177, 45633, 47494, 48885]",0.5,0.375,0.75
150,69d24159-4e57-4e9a-8b57-e051996e0d21,5,Andata,C,2,X,S,2,"[2557, 3485, 5828, 7362, 7676, 8141, 8610, 11399, 12328, 13109, 16972, 18366, 20216, 23473, 23950, 24689, 26257, 28583, 29512, 31830, 33685, 35080, 36022, 37399, 39251, 39402, 40179, 42046, 43427, 44832, 45004, 45289, 48067, 48541]",0.75,0.75,0.6470588235294118
151,69d24159-4e57-4e9a-8b57-e051996e0d21,5,Andata,C,2,X,S,3,"[1514, 3306, 4713, 5638, 7353, 10769, 10842, 11221, 12606, 13098, 18883, 23754, 23807, 24669, 28399, 30470, 33958, 34462, 36255, 40449, 42048, 43743, 47396, 47854]",1.0,0.125,0.625
152,68c8d52a-ef75-4635-b47f-ec8c4140dccf,5,Andata,C,1,Y,N,0,"[1607, 1758, 16772, 20117, 39507, 43608]",0.125,0.0,0.8333333333333334
153,68c8d52a-ef75-4635-b47f-ec8c4140dccf,5,Andata,C,1,Y,N,1,"[1594, 3298, 5159, 8866, 10285, 13055, 14455, 19117, 23278, 28391, 28857, 31636, 31685, 32099, 37212, 37456, 37606, 37674, 40451, 43236, 44155, 45093, 48805]",0.75,0.25,0.6521739130434783
154,68c8d52a-ef75-4635-b47f-ec8c4140dccf,5,Andata,C,1,Y,N,2,"[5830, 6108, 6255, 10314, 12306, 14141, 16017, 16899, 16938, 16987, 20103, 24615, 26284, 29515, 31671, 33658, 35980, 36012, 39242, 39486, 43564, 43604, 45121, 45267, 49018]",0.75,0.25,0.68
155,68c8d52a-ef75-4635-b47f-ec8c4140dccf,5,Andata,C,1,Y,N,3,"[4170, 12071, 12526, 13022, 13464, 14326, 18166, 19942, 20087, 23677, 24142, 24597, 26926, 28596, 29419, 31667, 32949, 35277, 36194, 37131, 37444, 38577, 40427, 42697, 43155, 49020]",0.75,0.375,0.6538461538461539
156,68c8d52a-ef75-4635-b47f-ec8c4140dccf,5,Andata,C,1,Y,S,0,"[1604, 24613]",0.0,0.0,1.0
157,68c8d52a-ef75-4635-b47f-ec8c4140dccf,5,Andata,C,1,Y,S,1,"[1606, 1898, 3761, 5165, 7661, 10280, 11210, 13051, 14463, 18176, 18638, 21887, 23281, 24614, 28387, 28851, 30418, 33494, 34886, 36218, 37671, 39389, 39524, 41378, 43230, 44620, 45094, 45553, 47874]",0.875,0.375,0.6551724137931034
158,68c8d52a-ef75-4635-b47f-ec8c4140dccf,5,Andata,C,1,Y,S,2,"[2389, 3000, 6111, 6259, 7195, 7686, 7982, 9525, 14007, 14162, 18342, 18813, 20096, 23929, 24598, 27175, 29490, 30413, 33664, 35984, 40158, 44513, 45263, 46654, 47117, 48978]",0.625,0.375,0.6923076923076923
159,68c8d52a-ef75-4635-b47f-ec8c4140dccf,5,Andata,C,1,Y,S,3,"[6299, 10660, 13024, 14299, 18038, 18818, 24602, 28130, 28597, 30445, 36194, 39478, 42960, 44830, 47741, 47799]",0.75,0.25,0.5
160,7df418e2-d15e-4732-bb1d-2988a9948c40,5,Andata,C,2,Z,N,0,"[1607, 8599, 13754, 20184, 31766, 34549, 37585, 43474, 49122]",0.75,0.0,0.3333333333333333
161,7df418e2-d15e-4732-bb1d-2988a9948c40,5,Andata,C,2,Z,N,1,"[1547, 5721, 7125, 7582, 8990, 10835, 13157, 16869, 19200, 20181, 23843, 24309, 26006, 28956, 31769, 37591, 37768, 40545, 40991, 43657, 43779, 45180, 49368]",0.875,0.5,0.5217391304347826
162,7df418e2-d15e-4732-bb1d-2988a9948c40,5,Andata,C,2,Z,N,2,"[2240, 4099, 6002, 6442, 8584, 10179, 11071, 12976, 13739, 17126, 18976, 19443, 20173, 21867, 23658, 25012, 26909, 29598, 29650, 31755, 33847, 36196, 36613, 37564, 44032, 45466, 49109]",0.625,0.5,0.6666666666666666
163,7df418e2-d15e-4732-bb1d-2988a9948c40,5,Andata,C,2,Z,N,3,"[2804, 5901, 6082, 6835, 8581, 10511, 10738, 13131, 13734, 14571, 20154, 24643, 29584, 31753, 35686, 37552, 40430, 40900, 43320, 43664, 49097]",0.875,0.25,0.5714285714285714
164,7df418e2-d15e-4732-bb1d-2988a9948c40,5,Andata,C,2,Z,S,0,"[1599, 1777, 5843, 13115, 18904, 24683, 30484, 36281, 42066, 47844, 47904]",0.875,0.0,0.36363636363636365
165,7df418e2-d15e-4732-bb1d-2988a9948c40,5,Andata,C,2,Z,S,1,"[1526, 1982, 4315, 5716, 7099, 8974, 10360, 11286, 13127, 15006, 15467, 21965, 22435, 23834, 24694, 28472, 28931, 31255, 34502, 43771, 44236, 45171, 45628, 47487, 48878]",0.5,0.375,0.72
