,UUID,Train,Direction,Speed,Num_Trip,Component,Side,Sensor,Cluster Centroids,PD,ED,PFA,Error_X,Detection_Range,Epsilon,Min_Samples_Cluster,Cluster_Metrics
48,277c89dc-b58f-46c5-8dd2-b7da6ec55859,5,Ritorno,C,2,X,N,0,"[1623, 1854, 2968, 6402, 8657, 11213, 12927, 13688, 20055, 21645, 21704, 24449, 25754, 31459, 37170, 42892, 48102, 48604]",0.4444444444444444,0.1111111111111111,0.7222222222222222,2,0.2,15,15,cityblock
49,277c89dc-b58f-46c5-8dd2-b7da6ec55859,5,Ritorno,C,2,X,N,1,"[1518, 1622, 2083, 2407, 3007, 4369, 5277, 6513, 6974, 7438, 8659, 8925, 10639, 10768, 11220, 12143, 13055, 13700, 13932, 15951, 16704, 17038, 17496, 19455, 20050, 21620, 21733, 22665, 24030, 24371, 24480, 24825, 24945, 25733, 27237, 27555, 27708, 29393, 31828, 32592, 32730, 34725, 34896, 35343, 35933, 37154, 37651, 40071, 40403, 41904, 42231, 42363, 42673, 43611, 43731, 44067, 44526, 44646, 46361, 46815, 48588, 49103, 49212]",0.2222222222222222,0.2222222222222222,0.9365079365079365,2,0.2,15,15,cityblock
50,277c89dc-b58f-46c5-8dd2-b7da6ec55859,5,Ritorno,C,2,X,N,2,"[2546, 2931, 3903, 4814, 5736, 6658, 7091, 8487, 8625, 11229, 11687, 12583, 12892, 13041, 13657, 13975, 16243, 16706, 18090, 18535, 20016, 21670, 23551, 24025, 24420, 25400, 25718, 26765, 27237, 28610, 29037, 29956, 31323, 31415, 32735, 34109, 34556, 35005, 35452, 35933, 37142, 39494, 39589, 41900, 43224, 43295, 43711, 44639, 45110, 45563, 46025, 46484, 46936, 47809, 48570]",0.0,0.1111111111111111,0.9818181818181818,2,0.2,15,15,cityblock
51,277c89dc-b58f-46c5-8dd2-b7da6ec55859,5,Ritorno,C,2,X,N,3,"[2385, 2909, 4777, 6476, 6615, 8603, 11156, 12103, 13628, 13926, 14017, 16047, 19985, 21631, 23732, 24424, 25700, 27195, 27813, 29263, 30835, 31393, 33028, 33382, 34779, 35875, 37103, 39117, 40033, 41607, 42423, 42848, 43186, 44591, 45075, 47315, 48555]",0.0,0.0,1.0,2,0.2,15,15,cityblock
52,277c89dc-b58f-46c5-8dd2-b7da6ec55859,5,Ritorno,C,2,X,S,0,"[1618, 3589, 7482, 12974, 13080, 16982, 18751, 24442, 30187, 30335, 35895, 37132, 41649, 47288]",0.5555555555555556,0.0,0.6428571428571429,2,0.2,15,15,cityblock
53,277c89dc-b58f-46c5-8dd2-b7da6ec55859,5,Ritorno,C,2,X,S,1,"[1608, 2076, 2535, 3443, 4361, 4818, 5280, 6189, 6637, 7100, 7566, 8022, 8482, 8934, 10310, 10765, 11222, 12142, 13107, 13968, 14413, 14886, 15797, 16256, 16707, 17163, 17630, 18545, 19001, 20372, 21285, 21737, 22206, 23571, 24942, 26317, 26774, 27680, 28152, 28607, 29066, 29527, 30893, 31360, 32731, 33188, 33639, 34554, 35016, 35478, 36401, 36857, 39156, 39603, 40066, 40524, 41459, 42359, 43276, 44191, 44648, 45102, 45556, 46938, 47362, 49225]",0.2222222222222222,0.0,0.9696969696969697,2,0.2,15,15,cityblock
54,277c89dc-b58f-46c5-8dd2-b7da6ec55859,5,Ritorno,C,2,X,S,2,"[3458, 4208, 5118, 6043, 6655, 7556, 7861, 8944, 9401, 10311, 10614, 10775, 11053, 11521, 13051, 15190, 16094, 16546, 18088, 18375, 18765, 18847, 20229, 21583, 21745, 22206, 23123, 23425, 23578, 24457, 24793, 26320, 26625, 27533, 28460, 29374, 30755, 30888, 31196, 31667, 33026, 33194, 33480, 33631, 35488, 35785, 35904, 36251, 37122, 39010, 39925, 40368, 42650, 43100, 43278, 44500, 44651, 44936, 45394, 46333, 46793, 47326, 48622]",0.3333333333333333,0.1111111111111111,0.9365079365079365,2,0.2,15,15,cityblock
55,277c89dc-b58f-46c5-8dd2-b7da6ec55859,5,Ritorno,C,2,X,S,3,"[1648, 3889, 4331, 5229, 7066, 7396, 7533, 8586, 10260, 10730, 11655, 12122, 13036, 15986, 16686, 18043, 18305, 18728, 21688, 22169, 23534, 24404, 26294, 28118, 28485, 28575, 29031, 29483, 30152, 30293, 30880, 31335, 33608, 35373, 35452, 35861, 37095, 38655, 40498, 41416, 41583, 43239, 45072, 45524, 46916, 47298]",0.0,0.0,1.0,2,0.2,15,15,cityblock
56,dcd6063b-79af-4b5f-a235-193382730258,5,Ritorno,C,1,Y,N,0,"[1603, 2873, 7328, 8561, 12986, 24363, 35770, 37000, 43036, 47155]",0.0,0.0,1.0,2,0.2,15,15,cityblock
57,dcd6063b-79af-4b5f-a235-193382730258,5,Ritorno,C,1,Y,N,1,"[1560, 1993, 3361, 3618, 3820, 4277, 4743, 5189, 6104, 7465, 8385, 8545, 8845, 10074, 10204, 11117, 11570, 12044, 12955, 13640, 14783, 15239, 16154, 16611, 18430, 18836, 18889, 19048, 21167, 21231, 23003, 23457, 24827, 25742, 28024, 28481, 29104, 29851, 30312, 30782, 31219, 31677, 33512, 33966, 35673, 35807, 36709, 36998, 37174, 37628, 38876, 39008, 39076, 39463, 42215, 43045, 43124, 44360, 44495, 45281, 46784, 46941, 47232, 48157, 49982]",0.0,0.0,1.0,2,0.2,15,15,cityblock
58,dcd6063b-79af-4b5f-a235-193382730258,5,Ritorno,C,1,Y,N,2,"[1887, 2647, 2816, 3717, 4169, 5842, 7148, 7195, 7294, 7360, 8272, 8520, 10063, 10106, 10860, 12793, 12843, 12920, 13802, 14183, 16791, 17409, 17869, 18071, 18206, 18630, 18763, 18816, 19879, 21531, 22892, 25569, 25637, 27403, 27454, 28377, 29135, 31283, 32029, 32939, 34314, 35685, 36943, 38991, 39349, 39799, 39863, 42096, 42409, 43006, 43052, 43149, 43471, 44385, 44841, 44994, 47128, 47419]",0.0,0.1111111111111111,0.9827586206896551,2,0.2,15,15,cityblock
59,dcd6063b-79af-4b5f-a235-193382730258,5,Ritorno,C,1,Y,N,3,"[1554, 2965, 3362, 3511, 5245, 5653, 7335, 7394, 7472, 7528, 7632, 8505, 9357, 11408, 11524, 12929, 13926, 14167, 14329, 16663, 16845, 17411, 18432, 18593, 18653, 18738, 18798, 21114, 21185, 21229, 23039, 23968, 24823, 24986, 27105, 27166, 27567, 27623, 30019, 31238, 31334, 31588, 31672, 33492, 33569, 35337, 35398, 35498, 35725, 36950, 38980, 39044, 39360, 39415, 39468, 41287, 41346, 41447, 43127, 43175, 43344, 43573, 43628, 44488, 44547, 45451, 47969, 48381]",0.0,0.1111111111111111,0.9852941176470589,2,0.2,15,15,cityblock
60,dcd6063b-79af-4b5f-a235-193382730258,5,Ritorno,C,1,Y,S,0,"[1600, 1794, 1847, 3573, 8555, 16824, 18676, 24313, 31322, 36982, 39009, 39662, 42413, 43030, 47145, 48146]",0.0,0.0,1.0,2,0.2,15,15,cityblock
61,dcd6063b-79af-4b5f-a235-193382730258,5,Ritorno,C,1,Y,S,1,"[1561, 1863, 1981, 3365, 3817, 5188, 5515, 5638, 6080, 6564, 7471, 7904, 8361, 8821, 10081, 10205, 10658, 11124, 12034, 12948, 14197, 14780, 15691, 18433, 18881, 19918, 21581, 23004, 23447, 23919, 25288, 25743, 26070, 26189, 28014, 29726, 29847, 30748, 32591, 33518, 35675, 35770, 36973, 37181, 37633, 38878, 39007, 39334, 39465, 39924, 40837, 42210, 42996, 43100, 44367, 44498, 45283, 46652, 46781, 47112, 47228, 47990, 48162, 49855]",0.1111111111111111,0.0,0.984375,2,0.2,15,15,cityblock
62,dcd6063b-79af-4b5f-a235-193382730258,5,Ritorno,C,1,Y,S,2,"[1741, 1884, 2802, 3414, 4144, 5695, 5849, 6316, 6888, 7217, 7531, 8523, 9499, 9644, 11014, 12837, 12913, 14214, 14388, 18632, 18760, 19390, 19880, 21541, 21798, 22881, 24330, 24426, 24474, 24692, 26250, 26398, 27442, 29745, 29895, 30045, 30513, 31285, 32779, 33397, 33927, 34260, 34475, 35680, 36459, 36978, 37832, 38892, 39347, 42098, 43018, 44371, 44694, 44842, 45272, 46068, 46524, 47857, 47960, 48208, 48352, 49120]",0.0,0.0,1.0,2,0.2,15,15,cityblock
63,dcd6063b-79af-4b5f-a235-193382730258,5,Ritorno,C,1,Y,S,3,"[3384, 5214, 5911, 6748, 7194, 7504, 7744, 8487, 10038, 12030, 12114, 12546, 12917, 14155, 15970, 18593, 19878, 22828, 23269, 24296, 26229, 28291, 29199, 30001, 31021, 31265, 32903, 33329, 34229, 34695, 35716, 36948, 38838, 38978, 39043, 39280, 39608, 41440, 42392, 42467, 44292, 44756, 46813, 47045, 47123, 47269, 47884, 47949, 48329]",0.0,0.0,1.0,2,0.2,15,15,cityblock
64,ae2086f4-501f-4c21-aa1b-cd29d909152d,5,Ritorno,C,2,Z,N,0,"[1613, 1857, 2974, 8654, 10562, 13684, 20054, 21702, 25751, 31451, 36140, 37157, 39527, 45129, 48606]",0.3333333333333333,0.0,0.8,2,0.2,15,15,cityblock
65,ae2086f4-501f-4c21-aa1b-cd29d909152d,5,Ritorno,C,2,Z,N,1,"[1515, 1622, 2078, 2541, 2992, 4369, 5276, 6184, 7563, 8662, 8932, 10760, 11214, 12146, 13057, 13683, 13949, 16247, 16710, 17631, 18996, 19454, 20053, 21290, 21623, 21722, 22196, 23569, 24035, 24362, 24943, 25737, 27237, 29058, 29396, 29509, 31820, 32734, 33190, 33650, 34903, 35347, 35489, 35932, 37166, 37319, 39613, 40071, 40536, 41905, 42233, 42370, 42892, 43279, 43731, 44648, 47397, 48591, 48777, 49226]",0.2222222222222222,0.1111111111111111,0.95,2,0.2,15,15,cityblock
66,ae2086f4-501f-4c21-aa1b-cd29d909152d,5,Ritorno,C,2,Z,N,2,"[2546, 2935, 3907, 4814, 5723, 6660, 7093, 7571, 8489, 8624, 10769, 11231, 12589, 13044, 13648, 16241, 16691, 17137, 18537, 19461, 20015, 23548, 24021, 24413, 25713, 27638, 29030, 29526, 29957, 31382, 32734, 34111, 34552, 35936, 36857, 37138, 39496, 39582, 41901, 42865, 43229, 43297, 43622, 43711, 44193, 44648, 45054, 45110, 45521, 45564, 47803, 48567]",0.0,0.1111111111111111,0.9807692307692307,2,0.2,15,15,cityblock
67,ae2086f4-501f-4c21-aa1b-cd29d909152d,5,Ritorno,C,2,Z,N,3,"[2059, 2381, 2919, 3612, 5953, 6469, 6619, 8608, 10475, 11203, 12109, 12362, 12893, 13627, 14480, 16220, 16870, 16987, 18754, 19279, 19898, 19987, 21643, 23793, 24366, 24459, 25702, 27203, 29262, 29379, 31407, 32698, 33038, 33155, 33404, 34864, 35893, 37108, 39128, 40038, 42327, 42431, 42846, 44599, 45076, 46235, 46905, 47369, 48543]",0.0,0.2222222222222222,0.9591836734693877,2,0.2,15,15,cityblock
68,ae2086f4-501f-4c21-aa1b-cd29d909152d,5,Ritorno,C,2,Z,S,0,"[1622, 3774, 5524, 7429, 7476, 12984, 13080, 18778, 21722, 24441, 29335, 30202, 35902, 41638, 47329]",0.7777777777777778,0.0,0.5333333333333333,2,0.2,15,15,cityblock
69,ae2086f4-501f-4c21-aa1b-cd29d909152d,5,Ritorno,C,2,Z,S,1,"[1582, 1703, 2077, 2540, 3448, 4360, 4818, 5283, 5738, 6197, 7113, 7562, 8026, 8479, 10299, 10762, 11222, 12139, 13051, 13109, 14884, 15792, 16256, 17161, 18096, 18541, 19003, 21734, 22208, 23571, 24484, 26320, 26781, 28149, 28607, 29072, 29527, 30896, 31360, 32731, 33190, 33638, 35478, 36401, 36855, 38711, 39156, 40524, 41455, 43271, 44192, 44651, 45105, 45554, 47359, 49229]",0.4444444444444444,0.0,0.9285714285714286,2,0.2,15,15,cityblock
70,ae2086f4-501f-4c21-aa1b-cd29d909152d,5,Ritorno,C,2,Z,S,2,"[4212, 4685, 5117, 5594, 6050, 6659, 7569, 7860, 8777, 9404, 10169, 10314, 10617, 10775, 11064, 11526, 12001, 13053, 15197, 15649, 16102, 16559, 17472, 18092, 18382, 18765, 20231, 20685, 21579, 21747, 22053, 23425, 23580, 24345, 24458, 24800, 26321, 26624, 27541, 28460, 29371, 30186, 30753, 30889, 31205, 31666, 33031, 33488, 33636, 34416, 34877, 35793, 35883, 36255, 37133, 39009, 39614, 39925, 40369, 42659, 43101, 43282, 44488, 44655, 44950, 45405, 46334, 46789, 47322]",0.3333333333333333,0.1111111111111111,0.9420289855072463,2,0.2,15,15,cityblock
71,ae2086f4-501f-4c21-aa1b-cd29d909152d,5,Ritorno,C,2,Z,S,3,"[1638, 3431, 3875, 4349, 6168, 6623, 7089, 7402, 7551, 8239, 10293, 10742, 11661, 12125, 13029, 16686, 18065, 18730, 21695, 22183, 23558, 24404, 28118, 28583, 29494, 30156, 30865, 31338, 33614, 35457, 35863, 37108, 38666, 39134, 40035, 41421, 41599, 43248, 44164, 44624, 45078, 46905, 47300]",0.0,0.0,1.0,2,0.2,15,15,cityblock
72,172fc9d2-dc8c-4d58-ae5d-6eaa4f160d55,5,Ritorno,C,1,Z,N,0,"[1604, 2870, 8540, 13567, 19915, 21584, 23589, 24285, 25615, 31315, 37004, 48424]",0.0,0.0,1.0,2,0.2,15,15,cityblock
73,172fc9d2-dc8c-4d58-ae5d-6eaa4f160d55,5,Ritorno,C,1,Z,N,1,"[1533, 1989, 2447, 4264, 4722, 5180, 6542, 6999, 7467, 8374, 8554, 10544, 10661, 11117, 12490, 12895, 12945, 13572, 13859, 14321, 14398, 16140, 16597, 17974, 18428, 18754, 18883, 19341, 20252, 21624, 22073, 23451, 23907, 24263, 24327, 24707, 24811, 25607, 26180, 26641, 27562, 28925, 29849, 31210, 32595, 33065, 33505, 34433, 34886, 35333, 35788, 36248, 36704, 37017, 37174, 37629, 39452, 40394, 41760, 42076, 42216, 42522, 42728, 43117, 43577, 44036, 44494, 44927, 44964, 45285, 45399, 46781, 47232, 48431, 48595, 49065, 49980]",0.1111111111111111,0.0,0.987012987012987,2,0.2,15,15,cityblock
74,172fc9d2-dc8c-4d58-ae5d-6eaa4f160d55,5,Ritorno,C,1,Z,N,2,"[1894, 2347, 2830, 3263, 3706, 5543, 5978, 7367, 7797, 8514, 10976, 11426, 13292, 13528, 14365, 16456, 16941, 18730, 19176, 19889, 21554, 24720, 25592, 27438, 28330, 28373, 29139, 29745, 31270, 32491, 33363, 35239, 35685, 36984, 38863, 39329, 42080, 42687, 43013, 43052, 44389, 44814, 45271, 48023, 48401, 48495]",0.0,0.1111111111111111,0.9782608695652174,2,0.2,15,15,cityblock
75,172fc9d2-dc8c-4d58-ae5d-6eaa4f160d55,5,Ritorno,C,1,Z,N,3,"[2121, 2260, 2816, 5922, 6235, 6354, 8483, 10948, 12559, 12763, 13516, 13909, 14353, 15941, 16867, 18626, 19139, 19861, 21528, 23274, 23968, 24054, 24245, 25579, 27689, 28298, 29095, 31028, 31245, 32870, 34689, 35947, 36953, 39315, 40192, 41807, 41895, 42679, 43175, 45215, 47289, 47813, 48377]",0.1111111111111111,0.1111111111111111,0.9534883720930233,2,0.2,15,15,cityblock
76,172fc9d2-dc8c-4d58-ae5d-6eaa4f160d55,5,Ritorno,C,1,Z,S,0,"[1602, 1858, 3484, 7348, 7600, 10780, 12867, 12962, 18665, 24310, 30065, 34638, 35756, 41491, 45104, 46080, 47158]",0.0,0.0,1.0,2,0.2,15,15,cityblock
77,172fc9d2-dc8c-4d58-ae5d-6eaa4f160d55,5,Ritorno,C,1,Z,S,1,"[1562, 1982, 3354, 4276, 4724, 5181, 5638, 6090, 6549, 7477, 7908, 8833, 10204, 10664, 11117, 12041, 12947, 14777, 16139, 16596, 17973, 18875, 21168, 21605, 22083, 23448, 24831, 26651, 28012, 28481, 30760, 33050, 33500, 35772, 40356, 43116, 44034, 44492, 44946, 45398, 46776, 47193, 48161, 49054]",0.0,0.0,1.0,2,0.2,15,15,cityblock
78,172fc9d2-dc8c-4d58-ae5d-6eaa4f160d55,5,Ritorno,C,1,Z,S,2,"[3549, 4933, 5087, 5378, 5824, 7220, 7667, 7824, 8733, 9507, 10398, 10559, 10731, 10847, 12242, 12940, 14507, 15438, 15895, 16352, 16793, 17714, 18164, 18621, 19898, 20000, 21361, 21526, 21819, 23189, 23333, 23641, 24319, 25923, 27304, 28360, 28684, 29121, 30512, 30969, 31427, 32492, 32782, 32947, 33251, 33392, 34323, 35199, 35482, 35544, 35727, 35987, 36456, 36911, 38899, 39206, 39667, 40104, 40271, 41037, 42851, 43015, 44220, 44679, 44842, 45137, 45604, 46523, 47131, 47430, 47873, 48354]",0.0,0.2222222222222222,0.9722222222222222,2,0.2,15,15,cityblock
79,172fc9d2-dc8c-4d58-ae5d-6eaa4f160d55,5,Ritorno,C,1,Z,S,3,"[1555, 3185, 3623, 4998, 5924, 7320, 7474, 7571, 7747, 10709, 10860, 10947, 11399, 11862, 12796, 12922, 15970, 18247, 18600, 21444, 24240, 26235, 26472, 27390, 28300, 29203, 30019, 30138, 31034, 31503, 33333, 34244, 34989, 35670, 36954, 38827, 39739, 40202, 41112, 41426, 42947, 44758, 45214, 47054, 47124]",0.0,0.0,1.0,2,0.2,15,15,cityblock
80,a40919e2-f9ea-4277-956a-f0b67535430e,5,Ritorno,C,1,X,N,0,"[1600, 8545, 10569, 11014, 13570, 19923, 23587, 24302, 25617, 31322, 37003, 48429]",0.0,0.0,1.0,2,0.2,15,15,cityblock
81,a40919e2-f9ea-4277-956a-f0b67535430e,5,Ritorno,C,1,X,N,1,"[1529, 1988, 2454, 4269, 4729, 5056, 7008, 7329, 7451, 8551, 10199, 10541, 10674, 10986, 11907, 12372, 12486, 13593, 13855, 14034, 14336, 15849, 16009, 16148, 16605, 18427, 18751, 19338, 21611, 23452, 23784, 23905, 24242, 24343, 24693, 25603, 26177, 27427, 27560, 29850, 31554, 32454, 32592, 34436, 34883, 35212, 35335, 37003, 37174, 37628, 39331, 40391, 41761, 42074, 42210, 42524, 43114, 43459, 43574, 43913, 44487, 44963, 45280, 46786, 48432, 48482, 48587, 48936, 49059, 49979]",0.0,0.0,1.0,2,0.2,15,15,cityblock
82,a40919e2-f9ea-4277-956a-f0b67535430e,5,Ritorno,C,1,X,N,2,"[1891, 2635, 2830, 3705, 5979, 7185, 7382, 7819, 8516, 10841, 10991, 11436, 13291, 13537, 14365, 16317, 16466, 16937, 18620, 18741, 19173, 19891, 21551, 23344, 24716, 25600, 27445, 28344, 29758, 31276, 32489, 33363, 33866, 34316, 35690, 36149, 36991, 38861, 39330, 39806, 42082, 42687, 43054, 44387, 44660, 44813, 45265, 48016, 48400, 48481]",0.0,0.0,1.0,2,0.2,15,15,cityblock
83,a40919e2-f9ea-4277-956a-f0b67535430e,5,Ritorno,C,1,X,N,3,"[2115, 2807, 4673, 5919, 6230, 6345, 8477, 10945, 11870, 12556, 12749, 12945, 13517, 13792, 13897, 15933, 18098, 18620, 19865, 21522, 23965, 24044, 24265, 25578, 27685, 28292, 29090, 30677, 31245, 32866, 33202, 33252, 33299, 34938, 35714, 35957, 36943, 39318, 41888, 42255, 42672, 43151, 44914, 45226, 47287, 47793, 48381]",0.1111111111111111,0.1111111111111111,0.9574468085106383,2,0.2,15,15,cityblock
84,a40919e2-f9ea-4277-956a-f0b67535430e,5,Ritorno,C,1,X,S,0,"[1599, 7351, 10778, 12957, 18656, 24323, 30053, 35759, 41492, 45300, 47134]",0.0,0.0,1.0,2,0.2,15,15,cityblock
85,a40919e2-f9ea-4277-956a-f0b67535430e,5,Ritorno,C,1,X,S,1,"[1561, 1983, 2447, 3348, 4272, 4725, 5180, 5635, 6089, 6998, 7474, 7915, 8831, 10205, 10661, 11109, 12038, 12495, 12951, 14771, 16144, 16598, 17056, 17962, 18424, 18876, 21165, 21607, 22082, 23447, 24829, 26186, 26649, 28015, 28478, 28923, 29385, 29852, 30761, 32586, 33047, 33503, 35776, 36246, 37164, 39001, 39453, 40358, 43113, 44034, 44485, 44942, 45398, 46775, 47199, 49050]",0.0,0.1111111111111111,0.9821428571428571,2,0.2,15,15,cityblock
86,a40919e2-f9ea-4277-956a-f0b67535430e,5,Ritorno,C,1,X,S,2,"[3263, 3535, 4934, 5085, 5368, 5815, 7220, 7370, 7662, 7820, 8571, 8682, 8736, 10377, 10416, 10541, 10735, 10844, 12938, 14500, 15438, 15891, 16779, 18153, 18320, 18605, 19845, 19890, 19996, 21368, 21522, 21828, 21975, 23187, 23350, 23627, 24306, 25916, 26397, 27304, 27462, 28371, 29113, 30663, 31416, 31576, 32493, 32779, 32947, 33248, 33386, 34318, 35236, 35511, 35745, 35974, 36893, 38897, 39639, 39816, 40100, 40270, 41037, 42846, 43015, 43927, 44198, 44387, 44675, 44840, 45131, 45298, 45596, 47140, 47419, 47888, 48352]",0.1111111111111111,0.2222222222222222,0.961038961038961,2,0.2,15,15,cityblock
87,a40919e2-f9ea-4277-956a-f0b67535430e,5,Ritorno,C,1,X,S,3,"[1549, 3419, 4626, 5212, 5663, 5920, 7270, 7386, 7479, 7586, 7952, 8124, 8460, 10101, 10700, 10862, 12921, 15870, 18172, 18602, 22823, 23349, 24239, 26231, 26481, 26944, 27388, 28038, 29133, 30016, 30770, 31034, 31701, 32876, 32946, 34248, 34711, 35622, 35703, 36951, 38831, 41112, 41430, 44315, 44762, 45218, 46800, 47036, 47122]",0.0,0.0,1.0,2,0.2,15,15,cityblock
88,2211aa77-9612-40ad-9961-27cc076e89f3,5,Ritorno,C,2,Y,N,0,"[1612, 2976, 8666, 13099, 16678, 31469, 35905, 37163, 39183, 43223, 43356]",0.2222222222222222,0.2222222222222222,0.6363636363636364,2,0.2,15,15,cityblock
89,2211aa77-9612-40ad-9961-27cc076e89f3,5,Ritorno,C,2,Y,N,1,"[1521, 1650, 2081, 3453, 3913, 4370, 5284, 5744, 6196, 7111, 7432, 7475, 7561, 8026, 8486, 8658, 8947, 10189, 10315, 10775, 11219, 11683, 13059, 13758, 14895, 15803, 16262, 18546, 18986, 21290, 21362, 21750, 23121, 23578, 24954, 25866, 26796, 28157, 28619, 29526, 29984, 30201, 30442, 30913, 31361, 31815, 32279, 33647, 34111, 35649, 35818, 35921, 36855, 37156, 37320, 37776, 39163, 39231, 39557, 39615, 41451, 42369, 43205, 44520, 44649, 45112, 45443, 46942, 47105, 47404, 48320]",0.0,0.3333333333333333,0.9577464788732394,2,0.2,15,15,cityblock
90,2211aa77-9612-40ad-9961-27cc076e89f3,5,Ritorno,C,2,Y,N,2,"[1647, 1929, 2082, 2542, 3458, 3858, 3911, 4370, 6041, 6201, 6657, 8486, 8623, 8953, 10008, 10173, 11535, 12906, 13050, 15343, 16561, 16912, 17171, 18083, 18200, 18332, 18941, 20011, 20832, 23709, 23757, 24495, 25716, 25862, 27630, 29223, 30771, 31417, 33039, 33489, 33647, 34105, 34562, 35945, 36793, 37112, 37768, 39147, 39205, 42653, 43116, 43244, 43316, 44587, 45107, 46932, 47397, 48481, 48577]",0.0,0.2222222222222222,0.9661016949152542,2,0.2,15,15,cityblock
91,2211aa77-9612-40ad-9961-27cc076e89f3,5,Ritorno,C,2,Y,N,3,"[1561, 1660, 3401, 3530, 3606, 3756, 5437, 5495, 5598, 7264, 7406, 7523, 7595, 7734, 7875, 8620, 9552, 9612, 11390, 13044, 14287, 15041, 15121, 16801, 16869, 16966, 18705, 18748, 18864, 18932, 21248, 21316, 23174, 23731, 24703, 25115, 27448, 28756, 30153, 31463, 31571, 31721, 31816, 31977, 33726, 33804, 34318, 35640, 35881, 37106, 39125, 39194, 39363, 39582, 41196, 41598, 43227, 43297, 43418, 43486, 44401, 44800, 45258, 47088, 47148, 47308, 48557]",0.1111111111111111,0.0,0.9850746268656716,2,0.2,15,15,cityblock
92,2211aa77-9612-40ad-9961-27cc076e89f3,5,Ritorno,C,2,Y,S,0,"[1616, 7881, 8670, 20057, 30004, 31463, 33068, 37162, 39161, 42203, 48269]",0.0,0.1111111111111111,0.9090909090909091,2,0.2,15,15,cityblock
93,2211aa77-9612-40ad-9961-27cc076e89f3,5,Ritorno,C,2,Y,S,1,"[1558, 1639, 1703, 1955, 3456, 3913, 4361, 4828, 5285, 5609, 5728, 6663, 7438, 7502, 7571, 8020, 8356, 8460, 8930, 10239, 10310, 10780, 11232, 12123, 13084, 14308, 14478, 14892, 15800, 18424, 18552, 19005, 19468, 20050, 20371, 21718, 23130, 23453, 23580, 24042, 24488, 25870, 26198, 27571, 27690, 28157, 28595, 29861, 29983, 30426, 30885, 32736, 33187, 33645, 34552, 35819, 35953, 36802, 36876, 37145, 37326, 37783, 39160, 39608, 40078, 41452, 42360, 43215, 44513, 45442, 46814, 46910, 46950, 47276, 47331, 47393, 48110, 48163, 48325]",0.6666666666666666,0.0,0.9240506329113924,2,0.2,15,15,cityblock
94,2211aa77-9612-40ad-9961-27cc076e89f3,5,Ritorno,C,2,Y,S,2,"[2086, 2395, 3616, 3910, 5749, 6359, 6660, 7095, 8030, 8191, 8634, 8773, 10013, 10315, 10480, 11992, 13024, 13060, 13526, 13592, 13677, 13957, 14341, 14519, 15047, 15963, 16881, 18707, 18767, 18988, 19429, 20020, 24013, 24333, 24416, 24466, 24933, 25714, 27562, 27603, 27676, 29955, 30191, 30752, 31430, 32580, 33648, 34108, 34271, 34729, 35798, 36564, 37134, 37770, 39009, 39146, 39513, 39782, 41902, 42730, 42809, 43128, 44043, 44810, 45030, 46792, 47239, 47389, 48227]",0.3333333333333333,0.2222222222222222,0.927536231884058,2,0.2,15,15,cityblock
95,2211aa77-9612-40ad-9961-27cc076e89f3,5,Ritorno,C,2,Y,S,3,"[3631, 3733, 6673, 7409, 7524, 7749, 8576, 8622, 12116, 12232, 12322, 13039, 16149, 16533, 16600, 16690, 17767, 17980, 18737, 19267, 20006, 23003, 24437, 28109, 28748, 29490, 30151, 30415, 31426, 33056, 33618, 35858, 37097, 38664, 39024, 39124, 39203, 40031, 42541, 42631, 42703, 43236, 44527, 45071, 46919, 47126, 47206, 47280, 48001, 48066, 48128]",0.0,0.0,1.0,2,0.2,15,15,cityblock
96,e79aa098-9dd4-476c-96fc-ff693ad13473,5,Ritorno,B,1,Z,N,0,"[2058, 2163, 2349, 2616, 4795, 13268, 15506, 16990, 19514, 19998, 20884, 21081, 21219, 21392, 24261, 24326, 25463, 25666, 28482, 30322, 32859, 34256, 36303, 36990, 38869, 38942, 39377, 39626, 43056, 43726, 44198, 46197, 47379, 49216, 49296, 51500, 53993, 55911, 59602, 59858, 62608, 64448, 64983, 67716, 69454, 72757, 72937]",0.1111111111111111,0.4444444444444444,0.8936170212765957,2,0.2,15,15,cityblock
97,e79aa098-9dd4-476c-96fc-ff693ad13473,5,Ritorno,B,1,Z,N,1,"[1686, 2037, 2725, 5442, 13348, 15481, 16353, 21174, 21283, 21363, 24543, 26614, 28661, 30359, 32077, 32755, 34810, 35494, 36855, 37539, 41639, 42990, 43685, 44364, 45059, 49156, 51886, 53947, 55930, 60110, 60785, 62843, 63524, 64889, 66934, 67619, 70354, 72875, 72948]",0.0,0.0,1.0,2,0.2,15,15,cityblock
